,MOL_id,MOL_name,SMILES,Cluster No.,Num_data,Num_pos_data
747,L000748,D000424,CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2cc(nn2c3[nH]c(=O)cc(n3)C)c4cccs4,,3,0
748,L000749,D000425,C1C[C@H](OC1)C[NH2+]C/C(=N/O)/N,,1,0
749,L000750,D000426,c1cc(c(cc1N)F)S(=O)(=O)Nc2ccc(c(c2)C#N)Cl,,1,0
750,L000751,D000427,C[C@@H]1[C@@H](c2ccc(c(c2O1)Cl)Cl)NC,,1,0
751,L000752,D000428,Cc1ccc2c(c1)C=C[C@H]3N2[C@@H]([C@H](C3(C#N)C#N)c4ccsc4)C(=O)C(C)(C)C,,1,0
752,L000753,D000429,C[C@H]1CCC[C@@](CC1)(C#N)N2CCCCCC2,,1,0
753,L000754,D000430,Cc1cc(ccc1Oc2ncc(cn2)Br)NC(=O)NC(=O)c3ccccc3NC(=O)[C@@H](C)[NH3+],,7,0
754,L000755,D000431,CCCCCOc1ccc(cc1OCC)[C@H]2C(=C(C(=O)N2c3nnc(s3)SCc4ccccc4Cl)O)C(=O)c5ccc6c(c5)C[C@H](O6)C,,2,0
755,L000756,D000432,CCC[NH+](Cc1ccc(cc1)C(C)C)Cc2cc(=O)n3cccc(c3n2)C,,5,0
756,L000757,D000433,C1CO[C@@H](CO1)CC(C(=O)N)C(=O)N,,1,0
757,L000758,D000434,CC1=NC(=C)C([C@@H](C1C(=O)OCCOC(=O)c2ccc(cc2)NC(=O)C)c3cccc(c3)[N+](=O)[O-])C(=O)OCCOC(=O)c4ccc(cc4)NC(=O)C,,3,0
758,L000759,D000435,C[C@@H]1CN2CCCC[C@@H]2C[NH+]1[C@@H](C)C3CCCCC3,,1,0
759,L000760,D000436,c1c[nH]c2c1cc(cn2)C(=O)N3CC[C@@H](C3)NC(=O)c4ccsc4,,2,0
760,L000761,D000437,CC(C)CCC1(C(=O)NC(=O)NC1=O)CC2CCC(CC2)CC3(C(=O)NC(=O)NC3=O)CCC(C)C,,1,0
761,L000762,D000438,Cc1nc2n(n1)[C@@H](C(=C(N2)N)C#N)c3cc[nH+]cc3,,1,0
762,L000763,D000439,CC(C)(C)C[N-]/C(=N/C#N)/SC,,1,0
763,L000764,D000440,CC1=NC(=C)C([C@H]([C@H]1C(=O)OCCOC(=O)c2ccc(cc2)NC(=O)C)c3cccc(c3)[N+](=O)[O-])C(=O)OCCNC(=O)c4ccccc4O,,1,0
764,L000765,D000441,C1CNC(=O)CN(C1)C(=O)COCC[NH3+],,1,0
765,L000766,D000442,C[C@H](OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)Cc3csc(n3)N)CSc4nnnn4CCN(C)C)OC(=O)OC5CCCCC5,,4,0
766,L000767,D000443,Cc1ccccc1NC(=O)Nc2ccc(cc2)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NCC[C@@H](C(=O)[O-])NC(=O)[C@@H]3CCCN3S(=O)(=O)c4cc(cc(c4)Cl)Cl,,5,0
767,L000768,D000444,C1C[C@@H]2C[C@H]1[C@@H]([C@@H]2NCCCF)C(=O)[O-],,1,0
768,L000769,D000445,CC[NH+](CC)CCN(c1nc2c(cccc2s1)OCC)C(=O)COc3cccc(c3)C,,2,0
769,L000770,D000446,Cc1ccc(c(c1)O[C@@H]2C[C@H](C23CCCC3)[O-])C(C)(C)C,,1,0
770,L000771,D000447,c1c(cncc1S(=O)(=O)NCCc2[nH]ncn2)C#CCN,,1,0
771,L000772,D000448,c1c2c(cc(c1Cl)Cl)S[S@](=O)N2,,1,0
772,L000773,D000449,C[C@@H]([C@H](c1cc(cs1)Br)Sc2ccc(cc2)Br)N,,2,0
773,L000774,D000450,Cc1cc2c(cc1C)O[C@H](CC2=O)c3cc(cc4c3OCOC4)C(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)[O-],,1,0
774,L000775,D000451,C1C[C@@H]2C[C@H]1C[C@@H]2CC(=O)/N=C/3\NCC(=N3)[O-],,1,0
775,L000776,D000452,c1c(c(cnc1Cl)C=O)N,,1,0
776,L000777,D000453,Cc1ccc(cc1S(=O)(=O)NC[C@H]2CCCO2)c3c4ccccc4c(nn3)[S-],,2,0
777,L000778,D000454,Cc1cc(=O)n2c(n1)sc(n2)CN3CCC[C@@H](C3)[C@@H](C)[NH3+],,1,0
778,L000779,D000455,CC(C)NC(=O)NC[C@@H]1[C@H]([C@@H](CO1)NC2CCN(CC2)C(=O)C)O,,1,0
779,L000780,D000456,CC[C@H]1[C@@H](SCCS1)[C@@H]([C@@H]2CCO[C@@]3(C2)CCOC3)NN,,1,0
780,L000781,D000457,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)COC(=O)CN3C(=O)[C@@]4(C[C@@H](CC(C4)(C)C)C)NC3=O,,1,0
781,L000782,D000458,c1cc(ccc1NC(=O)CSc2nnc(n2c3ccc(cc3)Cl)CCCCc4nnc(n4c5ccc(cc5)Cl)SCC(=O)Nc6ccc(cc6)Cl)Cl,,2,0
782,L000783,D000459,c1ccc2c(c1)CC[C@@]3(C2)C(=O)N(C(=O)N3)CC(=O)N4CCCCC4,,1,0
783,L000784,D000460,C[C@H]1C[NH2+]C2(CCCCC2)CN1CCC(C)(C)C,,1,0
784,L000785,D000461,C1[C@H]([C@@H]([C@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O,,1,0
785,L000786,D000462,CC(C)(C)c1ccc(cc1)CCc2ccnc(c2)N,,1,0
786,L000787,D000463,CC[C@H](CNc1c2c([nH+]c(n1)C)CC[NH+](CC2)CC[NH3+])[NH+](C)C,,1,0
787,L000788,D000464,c1cc2c(cc1I)[nH+]c(n2Cc3ccc(s3)Br)N,,1,0
788,L000789,D000465,Cc1cc(c(c2c1CCCC[C@@H]2O)C)Br,,1,0
789,L000790,D000466,c1ccc(c(c1)O[C@H](C(Cl)(Cl)Cl)NC(=O)Nc2cccc(c2)[N+](=O)[O-])O[C@@H](C(Cl)(Cl)Cl)NC(=O)Nc3cccc(c3)[N+](=O)[O-],,1,0
790,L000791,D000467,C[C@@H]1C[NH+]2CCCC[C@@H]2CN1CCCCCCCCCBr,,3,0
791,L000792,D000468,CC(C)(C)C1CC[NH+](CC1)CCCCCCCCCBr,,1,0
792,L000793,D000469,C/C=C(/C[C@H](N(Cc1c[nH+]c(nc1N)C)C=O)O)\SS/C(=C/C)/C[C@@H](N(Cc2cnc(nc2N)C)C=O)O,,1,0
793,L000794,D000470,c1ccc(cc1)[NH2+]n2c(c3ccc4=C(/[N+](=[NH+]\c5ccccc5)/C(=O)c6c4c3c(c2=O)cc6)[O-])[O-],,1,0
794,L000795,D000471,CC[NH+](CC)c1ccc(c(c1)OCc2ccc(cc2Cl)Cl)/C=N/Nc3[nH+]c(nc(n3)NCc4ccco4)Nc5ccc(cc5)OC,,1,0
795,L000796,D000472,C[C@@H]1CCC[C@H]1NC#N,,1,0
796,L000797,D000473,C1C[C@H]2CO[C@@H](CN2C1)CN[C@@H]3CCN(C3)C4CC4,,2,0
797,L000798,D000474,Cc1ccc(cc1)S(=O)(=O)OC[C@H]([C@H]([C@@H]([C@@H](COS(=O)(=O)c2ccc(cc2)C)OS(=O)(=O)c3ccc(cc3)C)O)O)OS(=O)(=O)c4ccc(cc4)C,,5,0
798,L000799,D000475,Cc1ccc(cn1)CN[C@H](C)c2cn(nc2C)C,,1,0
799,L000800,D000476,c1ccc(cc1)C2=C3C(=c4ccccc4=CS3)N(N=C2c5ccccc5)c6ccccc6,,1,0
800,L000801,D000477,CCc1ccc(s1)/C=C(/C#N)\C(=N\c2c(cc(cc2C)C)C)\[O-],,1,0
801,L000802,D000478,C[C@H]1NNC(=S)N1C,,1,0
802,L000803,D000479,COc1ccc(cc1S(=O)(=O)NCc2ccc(c(c2)OC)OCc3ccccc3)/C=C/C(=O)[O-],,1,0
803,L000804,D000480,c1cc2c(cc1Cl)[C@@H](C[C@@]3(O2)CC[NH+]4CC[C@@H]3C4)N,,1,0
804,L000805,D000481,CCOc1cccc(c1O)[C@@H]2[C@@H]3[C@@H](C(=O)N(C3=O)Cc4ccccc4)[C@@](N2)(Cc5c[nH]cn5)C(=O)[O-],,1,0
805,L000806,D000482,C[C@@H](c1ccc(cc1)S(=O)(=O)N)NC(=O)C2=NN(C(=O)CC2)[C@@H]3CCS(=O)(=O)C3,,1,0
806,L000807,D000483,Cc1cc(cc(c1)n\2c(=C)c(c(/c2=C\c3ccc(cc3)OCC(=O)NCc4ccco4)[O-])C(=O)OC)C,,1,0
807,L000808,D000484,c1cc(nc(c1C#N)N2CCC[C@@H](C2)S(=O)(=O)N)C(F)(F)F,,1,0
808,L000809,D000485,COc1ccc(cc1C[NH+]2C[C@@H]3C[C@H](C2)c4cccc(=O)n4C3)C(c5c([nH]c(=S)n(c5=O)CC=C)[O-])c6c([nH]c(=S)n(c6=O)CC=C)[O-],,2,0
809,L000810,D000486,C[C@H]1CNCCN1C[C@@H]2CN(CCO2)CC(C)C,,1,0
810,L000811,D000487,c1ccc(cc1)[C@@H](CC(=O)Nc2ccc(cc2)NS(=O)(=O)c3ccc(c(c3)F)F)NC(=O)N,,3,0
811,L000812,D000488,CC[C@@H]1[C@@]([C@@H]([C@H](/N=C\2/[C@@H](C[C@](O2)([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]3C[C@]([C@@H]([C@H](O3)C)O)(C)OC)C)O[C@@H]4[C@@H]([C@H](C[C@H](O4)C)[NH+](C)C)O)C)C)C)O)(C)O,,1,0
812,L000813,D000489,c1cc(c(cc1N)F)S(=O)(=O)N[C@H]2CCC(=O)NC2=O,,1,0
813,L000814,D000490,CCNC(=O)N(CCCOC)CC(=O)N(CCc1c[nH]c2c1cccc2)Cc3ccc(cc3)C(C)(C)C,,1,0
814,L000815,D000491,CCOC(=O)c1ccc(cc1)[n+]2c-3nc(n4c5ccccc5[nH]c4c3sc2=S)SCC(=O)NC6CCCCC6,,1,0
815,L000816,D000492,Cc1ccc(c(c1)C)NS(=O)(=O)c2ccc(cc2)NC(=O)CCSc3nnc(n3N)NN,,7,0
816,L000817,D000493,c1cc(ccc1N2CCCC2=O)S(=O)(=O)Nc3ccc4c(c3)S(=O)(=O)c5cc(ccc5C4)NS(=O)(=O)c6ccc(cc6)N7CCCC7=O,,4,0
817,L000818,D000494,Cc1c(snn1)C(=O)N[C@H]2CCN([C@@H](C2)C(=O)N[C@@H](Cc3cccs3)C(=O)N)C(=O)c4csc(n4)C,,3,0
818,L000819,D000495,C1C[C@@H](CN(C1)CCCCCCCCCBr)C(F)(F)F,,2,0
819,L000820,D000496,C1CCC2(CC1)CNCC3(O2)CCCC3,,1,0
820,L000821,D000497,CC1(c2c(nc(s2)[O-])S[C@@H]3[C@H]1[C@H]4C[C@@H]3[C@@H]5[C@@H]4C(=O)N(C5=O)c6ccc(cc6)Cl)C,,1,0
821,L000822,D000498,Cc1cccc(c1C)OCCCn2c3ccccc3[nH+]c2Cc4ccccc4,,1,0
822,L000823,D000499,CC(C)c1ccc(cc1)c2nc(cs2)C(=O)/[NH+]=C\3/NCCS3,,2,0
823,L000824,D000500,c1ccc(c(c1)c2c3cc(c(c(c3oc-4c(c(=O)c(cc24)Cl)CN(Cc5cccc[nH+]5)Cc6ccccn6)CN(Cc7ccccn7)Cc8ccccn8)O)Cl)C(=O)[O-],,7,0
824,L000825,D000501,c1cc(ccc1C(=O)Nc2ccc(cc2)S(=O)(=O)[N-]c3ccc(cc3)S(=O)(=O)N)C(=O)Nc4ccc(cc4)S(=O)(=O)[N-]c5ccc(cc5)S(=O)(=O)N,,3,0
825,L000826,D000502,Cc1ccc2n1CCN([C@@H]2C)C(=O)c3cc(nc(c3)Cl)Cl,,1,0
826,L000827,D000503,C1C[C@H](C=C1)CC(=O)N2CCNC[C@H]2C(=O)N,,1,0
827,L000828,D000504,c1c(ccc(c1)Cl)C(=O)Oc2c(cc(cc2)Br)/C=N/NC(=O)CCCCCCCCC(=O)N/N=C/c3c(ccc(c3)Br)OC(=O)c4ccc(cc4)Cl,,1,0
828,L000829,D000505,CC[C@@H]1[C@]([C@@H]([C@@H](/C(=N\O)/[C@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2[C@H]([C@@H]([C@](CO2)(C)OC)O)C)C)O[C@@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,,9,0
829,L000830,D000506,Cc1c(c(c(c2c1OC(C2)(C)C)C)S(=O)(=O)N([C@@H](CCCNC(=[NH2+])N)C(=O)[O-])C(=O)OC(C)(C)C)C,,1,0
830,L000831,D000507,c1ccc2c(c1)c(cc(n2)Sc3ccc(cc3)Cl)c4nc5ccccc5s4,,1,0
831,L000832,D000508,CCOc1ccc(cc1)N2C(=O)[C@@](C(=O)NC2=O)(Cc3ccc(cc3)C)C[NH+]4C[C@@H]5C[C@H](C4)c6cccc(=O)n6C5,,1,0
832,L000833,D000509,CCOc1cc(cc(c1OCC(=O)Nc2ccc(cc2)C)Br)/C=c/3\c(=O)n4c(=NC(=C([C@@H]4c5cc(c(c(c5)Cl)O)OC)C(=O)OC)C)s3,,1,0
833,L000834,D000510,COc1cccc(c1)[C@H](c2nc([nH]n2)c3cccc(c3)[N+](=O)[O-])N,,1,0
834,L000835,D000511,Cc1c(sc([nH+]1)N)/N=N/c2c(cc(cc2Br)Br)Br,,1,0
835,L000836,D000512,C[C@H](c1[n-]nnn1)NS(=O)(=O)c2cc(cnc2)C#CC[NH3+],,1,0
836,L000837,D000513,CCc1nnc(s1)NC(=O)CSc2nnc(n2CC)c3ccc(cc3)S(=O)(=O)N4CCCC4,,1,0
837,L000838,D000514,CC1CCC(CC1)[NH+]2CCC[C@H]2C#N,,1,0
838,L000839,D000515,Cc1c(c(nc(n1)[O-])SC)C(=O)NC[C@@](C)(C(=O)[O-])O,,1,0
839,L000840,D000516,CCCCCCOc1ccc(cc1)C(=O)NC(=S)NNC(=O)COc2cccc3c2cccc3,,1,0
840,L000841,D000517,CC1(N([C@H](CO1)C[C@H]2CCCOC2)C(=O)OC(C)(C)C)C,,1,0
841,L000842,D000518,c1c(cc(cc1C#CC[NH3+])F)CN2CCCCC2=O,,1,0
842,L000843,D000519,Cc1ccccc1CSCc2csc(n2)Cc3ccc(c(c3)Cl)Cl,,1,0
843,L000844,D000520,Cc1cccc(c1)COc2c(cc(cc2Br)/C=C/3\C(=NC(=O)N3)[O-])OC,,1,0
844,L000845,D000521,CCCC[C@@H](CC)COC[C@H](CS)C(C)(C)C,,1,0
845,L000846,D000522,CO/N=C(\c1ccco1)/C(=O)N[C@@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],,2,0
846,L000847,D000523,C[C@@]1(COC[C@H]1N)C(=O)NC[C@@H]2CN(CCO2)C,,1,0
847,L000848,D000524,C1CS(=O)(=O)CCC1S(=O)(=O)NN,,1,0
848,L000849,D000525,CC(C)[C@@H](C(=O)[O-])NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc1ccccc1)n2c(=O)c3ccccc3[nH]c2=O,,1,0
849,L000850,D000526,c1cc(sc1c2cc(n3c(n2)cc(n3)C(=O)NCCN4CCN(CC4)C(=O)c5cc6nc(cc(n6n5)C(F)(F)F)c7ccc(s7)Cl)C(F)(F)F)Cl,,3,0
850,L000851,D000527,C[C@H](C(C)C)N(C1CC1)C(=O)NC2CC[NH+](CC2)C3CCCC3,,1,0
851,L000852,D000528,C[C@H]1CC[C@H]2[C@@]([C@@]13Cc4c(cc5c(c4O3)CN(C5=O)[C@@H](CCCNC(=[NH2+])N)C(=O)[O-])O)(CC[C@H](C2(C)C)O)C,,11,0
852,L000853,D000529,CCOC(=O)[C@@H]1[C@H]2[C@H]([C@@H]1C(=O)OCC)C(=N[N-]S(=O)(=O)c3ccc(cc3)C)[C@@H]4[C@H](C2=NNS(=O)(=O)c5ccc(cc5)C)[C@@H]([C@@H]4C(=O)OCC)C(=O)OCC,,4,0
853,L000854,D000530,c1ccc(cc1)C(=O)c2ccc3c(c2)[nH]c(=O)c(n3)C/C(=N/N)/C(=O)Nc4ccc(cc4[N+](=O)[O-])[N+](=O)[O-],,1,0
854,L000855,D000531,CCCN(CC1CC1)c2c(c(ncn2)NN)CC,,1,0
855,L000856,D000532,C[C@H]1C[C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](C[C@@]3(CO3)C(=O)[C@@H]([C@@H]([C@@H]([C@@H](OC(=O)[C@@H]([C@@H]([C@@H]2C)O[C@@H]4C[C@@H]([C@@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)[NH+](C)C,,2,0
856,L000857,D000533,c1cc(ccc1N/C(=N\C(=[NH+]\CCCCCCNC(=[NH2+])N/C(=N/c2ccc(cc2)Cl)/N)\N)/N)Cl,,1,0
857,L000858,D000534,Cc1cc2c(c(c(c(c2C(C)C)O)O)/C=N/C34C[NH+]5CN(C3)CN(C4)C5)c(c1c6c(cc7c(c6O)c(c(c(c7C(C)C)O)O)/C=N/C89CN1CN(C8)CN(C9)C1)C)O,,5,0
858,L000859,D000535,Cc1c(c(=O)n([nH]1)c2ccccc2)C(=O)C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccc(cc4)NC(=O)C(=O)c5c(c(nn5c6ccccc6)C)O,,3,0
859,L000860,D000536,CC(C)C[C@@H](CN)C(=O)N1CCC[C@@H]1C(=O)NC2CC2,,1,0
860,L000861,D000537,CCNC(=O)[C@H]1CNCCN1CC(=O)NC(=O)NC(C)C,,1,0
861,L000862,D000538,C1C[C@@H]([C@H](C1)C(=O)[O-])CNCC(F)(F)F,,1,0
862,L000863,D000539,Cc1cccc(c1)n2c(nnc2SCC(=O)Nc3ccc(cc3)Cl)Cc4nnc(n4c5cccc(c5)C)SCC(=O)Nc6ccc(cc6)Cl,,3,0
863,L000864,D000540,C1C[C@H](O[C@@H]1CN)C(=O)N2CCC(CC2)CC(=O)N,,1,0
864,L000865,D000541,c1cc(c(cc1NC(=O)c2cc(cc(c2)N)N)C#N)Cl,,1,0
865,L000866,D000542,Cc1ccccc1n2c(=O)c(c([nH]c2=S)[O-])C(c3ccc(c(c3)C[NH+]4C[C@@H]5C[C@H](C4)c6cccc(=O)n6C5)OC)c7c([nH]c(=S)n(c7=O)c8ccccc8C)[O-],,1,0
866,L000867,D000543,C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5[C@@H](C[C@@H]4[C@@]1(C[C@@H]([C@@H]2[C@]6(CC[C@H](O6)C(C)(C)O)C)O)C)O)(C)C)O[C@@H]7[C@@H]([C@@H]([C@@H](CO7)O)O)O,,10,0
867,L000868,D000544,CCC1CCC(CC1)[NH+]2CCN(CC2)C=O,,1,0
868,L000869,D000545,c1ccc(cc1)c2ccc(cc2)C(=O)CSC3=C(C4(CCCCC4)C(=C(N3)N)C#N)C#N,,1,0
869,L000870,D000546,c1cc(c(cc1Cl)Cl)NC(=O)[C@@H]2CC(=Nc3c2c(nc([nH+]3)N4CCCC4)N)O,,1,0
870,L000871,D000547,Cc1ccccc1n2c(nnc2SCc3c(noc3C)C)C,,1,0
871,L000872,D000548,Cc1cc2c(c(c(c(c2C(C)C)O)O)/C=[NH+]/CCCN3CCOCC3)c(c1c4c(cc5c(c4O)c(c(c(c5C(C)C)O)[O-])/C=[NH+]/CCCN6CCOCC6)C)O,,3,0
872,L000873,D000549,c1cc2c(ccc[nH+]2)c(c1)Nc3c(c(ncn3)NNC(=O)c4ccco4)N,,1,0
873,L000874,D000550,C1C[C@H]2CN(CCC[NH+]2C1)CCCl,,1,0
874,L000875,D000551,Cc1cc2c(cc1C)n(c(n2)/C=C\c3ccccc3)Cc4cccc(c4)F,,1,0
875,L000876,D000552,C[C@@]1(COC[C@@H]1N)C[NH3+],,1,0
876,L000877,D000553,C[C@H]1C(=C(C(=[NH+]1)C(=O)OCC(=O)Nc2ccc(cc2)Cl)C)C(=O)C,,1,0
877,L000878,D000554,CC1=NC(=C([C@@H]([C@@H]1C(=O)OCCOC(=O)c2ccc(cc2)NC(=O)C)c3cccc(c3)[N+](=O)[O-])C(=O)OCCOC(=O)c4ccc(cc4)NC(=O)C)C,,3,0
878,L000879,D000555,C[NH+](Cc1cccc(c1)OCC[C@H]2CCCCN2C(=O)CCC=C)Cc3cccc4c3nccc4,,4,0
879,L000880,D000556,Cc1c(c(=O)n(n1C)c2ccccc2)N(C)S(=O)(=O)c3cccc(c3)C(=O)Nc4ccc5c(c4)OCO5,,5,0
880,L000881,D000557,CCCC[C@H](CC)C(=O)N(c1ccccc1Cl)[C@H](c2ccc(cc2C)C)C(=O)NC(C)(C)CC(C)(C)C,,1,0
881,L000882,D000558,CCc1ccc(cc1)CN2CC[NH+](CC2)CCCc3ccccc3,,7,0
882,L000883,D000559,CCOc1ccc(cc1)CN(CCC[NH+]2CCOCC2)C(=S)NCCC3=CCCCC3,,2,0
883,L000884,D000560,C1C[C@@H](C[C@@H]1C(=O)[O-])NC(=O)[C@@H]2CSC[NH2+]2,,1,0
884,L000885,D000561,C[C@H](c1ccc2c(c1)CCCC2)NS(=O)(=O)c3cc(ccc3OC)/C=C/C(=O)[O-],,1,0
885,L000886,D000562,C1[C@@H]([C@H]([C@H]([C@H]([C@@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)CO)O)NC(=O)[C@H](CC[NH3+])O)O)O)O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)C[NH3+])O)O)O)[NH3+],,1,0
886,L000887,D000563,Cc1ccc2c(c1)ccc([nH+]2)/C=C/c3cccc(c3)C#N,,1,0
887,L000888,D000564,C[C@@H]1CC[C@H](C1)c2nc(c(c(n2)Cl)Br)Cl,,1,0
888,L000889,D000565,CCOC(=O)c1c(c(sc1NC(=O)[C@@H](C)Sc2nnc(n2c3ccc(cc3)F)CNC(=O)c4ccc(c(c4)OC)OC)C(=O)OCC)C,,1,0
889,L000890,D000566,Cc1cccc(c1C)OCCCCn2c3ccccc3[nH+]c2CCCCCNC(=O)C=C,,2,0
890,L000891,D000567,CCNc1ccc(c(n1)C(=O)NCc2ccc(o2)C)Cl,,1,0
891,L000892,D000568,CC(C)c1c(c(n[nH]1)C(=O)N2CCNC(=O)C2)N,,1,0
892,L000893,D000569,CC[C@H](C(=O)N[C@H]1CCC(=O)NC1)N,,1,0
893,L000894,D000570,CC(C)C[C@H]1C(=O)NCCN1,,1,0
894,L000895,D000571,Cc1ccc(cc1)C(=O)[C@H](C2=Nc3nnc(n3C2=O)/N=C(/Nc4ccc(cc4)Cl)\[O-])C5=NC(=O)c6n5c(nn6)/N=C(/Nc7ccc(cc7)Cl)\[O-],,2,0
895,L000896,D000572,Cc1ccc(cc1)S(=O)(=O)NCC(CNS(=O)(=O)c2ccc(cc2)C)(CNS(=O)(=O)c3ccc(cc3)C)CNS(=O)(=O)c4ccc(cc4)C,,3,0
896,L000897,D000573,C[C@@H]1CC[C@@H]([NH+](C1)c2ccc(c(c2)C(=O)[O-])N)C,,1,0
897,L000898,D000574,c1ccc(cc1)c2cc(c(c([nH+]2)S[C@@H]3CC(=O)N(C3=O)c4ccc(cc4)N5C(=O)C[C@H](C5=O)Sc6c(c(cc(n6)c7ccccc7)C(F)(F)F)C#N)C#N)C(F)(F)F,,1,0
898,L000899,D000575,Cc1c(cnn1c2ccc(cc2)F)[C@H](C)NC(=O)c3ccc(c(c3)[N+](=O)[O-])N,,1,0
899,L000900,D000576,CC(C)C(=O)Nc1[nH]c(=O)c2c(n1)n(cn2)[C@H]3C[C@@H]([C@H](O3)COC(c4ccccc4)(c5ccc(cc5)OC)c6ccc(cc6)OC)O[P@](N(C(C)C)C(C)C)OCCC#N,,9,0
900,L000901,D000577,CCCn1c(cnn1)[C@@H](C2(CCCC2)CC(C)C)NN,,4,0
901,L000902,D000578,Cc1cc(n(n1)c2ccc(cc2)C(=O)N3CCc4c(sc(n4)N)C3)C,,1,0
902,L000903,D000579,Cc1ccc(c(c1)OCCCn2c3ccccc3[nH+]c2CCCCCNC(=O)C)C(C)C,,3,0
903,L000904,D000580,Cc1ccc(cc1)N([C@@H](c2ccc(cc2)O)C(=O)NCCC(C)C)C(=O)c3c(c(ns3)C(=O)N)N,,5,0
904,L000905,D000581,Cc1cccc(c1)Cn2c3c[nH+]ccc3nc2SCc4cccc(c4)OC,,1,0
905,L000906,D000582,C[NH+](C)C1CCC(CC1)I,,1,0
906,L000907,D000583,Cc1ccccc1NC(=O)Nc2ccc(cc2)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)[O-],,4,0
907,L000908,D000584,CC(=C)C(=O)OCCNS(=O)(=O)c1ccc(c(c1)S(=O)(=O)[O-])C2=c3cc4c5=[N+](CCC4)CCCc5c3Oc6c2cc7c8c6CCC[NH+]8CCC7,,1,0
908,L000909,D000585,C[C@@H](CCC[C@@H](C)NCCOc1ccccc1Cl)C(=O)[O-],,1,0
909,L000910,D000586,C[C@H](CN(C[C@@H](C)O)[NH3+])O,,1,0
910,L000911,D000587,CCN=C=NCC[C@@H]([NH3+])N,,1,0
911,L000912,D000588,Cc1ccc(cc1C)N2[C@@H](N[NH2+]N2)SCC(=O)N[C@@H](CC3=c4ccccc4=[NH+]C3)C(=O)[O-],,6,0
912,L000913,D000589,C[C@H]1C[C@@H](C[NH+](C1)[C@@H]2CCOC3(C2)CCSCC3)N,,1,0
913,L000914,D000590,c1ccc(cc1)C(=O)N/C(=C\c2ccc(cc2)[N+](=O)[O-])/C(=O)/N=C(\[NH-])/Nc3ccc(cc3)S(=O)(=O)N,,1,0
914,L000915,D000591,CN1CCO[C@H](C1)/C(=[NH+]/N)/N,,1,0
915,L000916,D000592,CCOC[C@@H](C[NH+](Cc1c(nn(c1Oc2ccccc2F)C)c3ccccc3)C4CC4)O,,3,0
916,L000917,D000593,C1CS(=O)(=O)C[C@H]1CNC(=O)[C@H]2C[C@@H](C[NH2+]2)O,,1,0
917,L000918,D000594,Cc1cccc(c1)Cn2c(c(c(n2)c3ccc(c(c3)C)C)C)c4ccc(c(c4)C)C,,1,0
918,L000919,D000595,C[C@@H](C(=O)NCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)NCCO)NC(=O)[C@@H](Cc2cc(c(c(c2)I)[O-])I)N,,1,0
919,L000920,D000596,Cc1cc2c(c(c(c(c2C(C)C)O)O)/C=[NH+]/[C@H]3CCC[C@H]3Cc4ccco4)c(c1c5c(cc6c(c5O)c(c(c(c6C(C)C)O)[O-])/C=[NH+]/[C@H]7CCC[C@H]7Cc8ccco8)C)O,,1,0
920,L000921,D000597,CC(C)CNC(=O)NC(=O)CSc1nnc(n1C)CN,,1,0
921,L000922,D000598,C[C@@H]1CCCCC[C@@H]1[NH2+]Cc2cnc3n2cc(nc3)Br,,2,0
922,L000923,D000599,CN(C)c1cccc2c1cccc2S(=O)(=O)N[C@@H](CCCCNC(=O)CCCC[C@H]3[C@@H]4[C@H](CS3)NC(=O)N4)C(=O)NCCSS(=O)(=O)C,,8,0
923,L000924,D000600,CN(c1ccccc1)C(=O)CSc2[nH+]c3ccccc3n2Cc4cccc(c4)F,,2,0
924,L000925,D000601,C1C[C@](COC1)(C[NH3+])NCCO,,1,0
